estado	municipio	parroquia	centro	cod_centro	votosGPP2017	votosMUD2017	votosOTHER2017	votantesx2017	nulos2017	no_sustituidos_sum2017	reubicado_g2017	turnout2017	abstention2017	MUDshare2017	validos2017	votantes2015	abstencion2015	turnout2015	MUDshare2015	MUDshare2013	MCMshare2012
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL MORAL Y LUCES"	"210516005"	721	436	10	2613	1	3	0	.4469958	.5530042	.6178235	1167	1660	.3538342	.6461658	.5583538	.4559585	.0030519
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL 12 DE MARZO"	"210516006"	761	392	9	2619	0	2	0	.4436808	.5563192	.6549053	1162	1580	.3613581	.6386418	.4680711	.3286938	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL CHIQUINQUIRA"	"210516007"	897	383	12	2719	0	4	0	.4751747	.5248253	.6942725	1292	1693	.3620949	.6379051	.4498164	.3274798	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA ESTADAL DR. HUMBERTO FERNANDEZ MORAN"	"210516008"	711	876	17	2941	0	11	0	.5453928	.4546072	.4432668	1604	2160	.2620431	.7379569	.6619318	.5319149	.0051058
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA NACIONAL PRIVADA LICENCIADO BERTHY RIOS LOPEZ"	"210516009"	435	603	18	1925	1	5	0	.5490909	.4509091	.4119318	1056	1407	.2583026	.7416974	.6725146	.5308474	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA ESTADAL ARMANDO REVERON"	"210516010"	699	499	3	2763	1	3	0	.4350344	.5649656	.582015	1201	1829	.2894328	.7105672	.6324022	.4884073	.0071048
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA ESTADAL IDELMA DE MORALES"	"210516011"	664	487	6	2785	1	2	0	.4157989	.5842011	.573898	1157	1585	.385897	.6141031	.5711501	.4407354	.0075529
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA ESTADAL MAESTRO TOMAS  RAFAEL JIMENEZ"	"210516012"	1032	1296	22	4433	0	14	0	.5301151	.4698849	.4391489	2350	3023	.3076042	.6923958	.6113937	.5169867	.0069102
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL VALMORE RODRIGUEZ"	"210516013"	781	1005	26	3308	2	10	0	.5483676	.4516324	.4310155	1812	2420	.2560713	.7439287	.6600507	.5269372	.005487
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA GABRIEL BRACHO"	"210516014"	225	295	5	973	2	1	0	.5416238	.4583762	.4285714	525	766	.1902748	.8097252	.6278146	.5135502	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACION INTEGRAL MADRE EMILIA"	"210516016"	372	290	7	1156	0	2	0	.5787197	.4212803	.5560538	669	873	.2348817	.7651183	.5571095	.418239	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA NACIONAL WAYUU JOSE DE LOS SANTOS MONTIEL"	"210516017"	529	100	6	1478	0	1	0	.4296346	.5703654	.8330709	635	824	.4424899	.5575101	.4110276	.3619272	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA ARQUIDIOCESANA MARIA AUXILIADORA"	"210516018"	865	349	10	2334	0	3	0	.5244216	.4755784	.7066994	1224	1532	.2920518	.7079482	.4484605	.3014577	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA PRIVADA MARCIAL AUGUSTO NAVA"	"210516019"	360	176	5	1002	1	1	0	.5409182	.4590818	.6654344	541	685	.2766632	.7233368	.4568835	.2938719	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL BARRIO EL DESCANSO"	"210516020"	839	179	6	1760	1	2	0	.5823864	.4176136	.8193359	1024	1148	.2995729	.7004271	.4513513	.3090048	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACION INICIAL ALEJANDRINA MARIA DA COSTA"	"210516021"	342	292	10	1078	0	5	0	.5974026	.4025974	.5310559	644	857	.1892148	.8107852	.5499412	.4584296	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA GENERAL CARLOS SOUBLETT"	"210516022"	1037	964	13	4415	1	4	0	.4563986	.5436014	.5148957	2014	2907	.3225355	.6774645	.6132208	.4699215	.0011186
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACIÃN INICIAL ALEXANDRA USUGA"	"210516023"	360	235	6	1070	2	1	0	.5635514	.4364486	.5990016	601	807	.2292264	.7707736	.5064268	.3554735	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL BOLIVARIANA HATO DE TEJAS"	"210516024"	122	64	4	305	0	3	0	.6229508	.3770492	.6421053	190	216	.2751678	.7248322	.4103774	.222973	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACIÃN INICIAL OLGA MARIA RUBIO"	"210516025"	243	79	1	619	0	0	0	.5218094	.4781906	.752322	323	453	.2634146	.7365854	.3644647	.3591549	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA  PRIVADA GENERAL JULIAN CASTRO"	"210516026"	477	263	5	1362	0	2	0	.5469897	.4530103	.6402684	745	1036	.2216379	.7783622	.4762376	.3949843	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"UNIDAD EDUCATIVA LICENCIADO HENRY OBERTO"	"210516027"	371	132	7	966	2	5	0	.5300207	.4699793	.727451	510	665	.2955509	.7044492	.4305772	.351634	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL MANUEL GUAL"	"210516028"	155	79	2	424	0	1	0	.5566038	.4433962	.6567796	236	299	.2671569	.7328432	.4300341	.3448276	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL MAESTRO JUAN COLMENARES GARCIA"	"210516029"	197	81	3	719	0	0	0	.3908206	.6091794	.7010676	281	399	.4578804	.5421196	.5524297	.4349776	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACIÃN INICIAL RAFAEL VILLAVICENCIO"	"210516030"	253	113	1	721	0	1	0	.5090153	.4909847	.6893733	367	550	.2120344	.7879656	.4652908	.3884758	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"CENTRO DE EDUCACION INICIAL SUENO DE SIMON RODRIGUEZ"	"210516031"	144	92	2	392	1	0	0	.6096939	.3903061	.605042	238	325	.1645244	.8354756	.4702194	.4215247	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"SAN AGUSTIN"	"210516036"	165	18	1	220	0	1	0	.8363636	.1636364	.8967391	184	200	.0740741	.9259259	.17		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"NUEVO MILENIUM"	"210516037"	208	26	1	328	0	0	0	.7164634	.2835366	.8851064	235	279	.1388889	.8611111	.1163636		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"LOS FILUOS NORTE"	"210516038"	160	12	0	258	0	0	0	.6666667	.3333333	.9302326	172	184	.1822222	.8177778	.2032967		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"LA CHINITA"	"210516039"	262	36	1	399	0	1	0	.7493734	.2506266	.8762542	299	276	.1636364	.8363637	.3837638		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"NICOLAS MADURO"	"210516040"	585	34	2	866	2	0	0	.7193995	.2806005	.942029	621	571	.1361573	.8638427	.2300557		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"SAN LUIS"	"210516042"	242	20	0	434	0	0	0	.6036866	.3963134	.9236641	262	125	.1610738	.8389262	.2155172		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"BRISAS DE SAN JOSE"	"210516044"	305	10	4	450	0	3	0	.7088889	.2911111	.9561129	319	279	.2271468	.7728532	.28		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA ESTADAL 1 DE MAYO"	"210516045"	147	55	0	323	0	0	0	.625387	.374613	.7277228	202	273	.1193548	.8806452	.3816794		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"ESCUELA BASICA NACIONAL DOCTOR ALBERTO ADRIANI"	"210516046"	90	21	1	167	1	0	0	.6766467	.3233533	.8035714	112	119	.1560284	.8439716	.2522523		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. VENANCIO PULGAR"	"COMPLEJO EDUCATIVO NACIONAL SIMON RODRIGUEZ"	"210516047"	133	22	0	285	0	0	0	.5438597	.4561403	.8580645	155	179	.2382979	.7617021	.2126437		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA NACIONAL DOCTOR. MARCIAL HERNANDEZ"	"210517001"	1380	463	21	3993	1	14	0	.4670674	.5329326	.7403433	1864	2320	.3969327	.6030673	.4494481	.3330963	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA NACIONAL ARQUIDIOCESANA MONSEÃOR OLEGARIO VILLALOBOS"	"210517002"	1550	1208	26	6095	3	10	0	.45726	.54274	.5567529	2784	3818	.3509011	.6490989	.5407996	.4044969	.004799
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA ESTADAL  MARISCAL ANTONIO JOSE DE SUCRE"	"210517003"	971	475	26	3246	2	17	0	.4540974	.5459026	.6596467	1472	2011	.370382	.629618	.4823285	.4413033	.0063291
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA  NACIONAL  FRANCISCO REINOSO NUÃEZ"	"210517004"	1112	723	12	3927	2	4	0	.4708429	.5291572	.6020574	1847	2066	.330525	.6694751	.524777	.3932914	.0022321
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA ESTADAL EL LIBERTADOR"	"210517005"	735	1079	22	3509	4	6	0	.5243659	.4756341	.4003268	1836	2390	.302597	.697403	.6874201	.5761494	.0087642
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"CENTRO DEPORTIVO CULTURAL PATRIA JOVEN"	"210517006"	742	886	17	3143	0	5	0	.5233853	.4766147	.4510638	1645	2213	.2630703	.7369298	.6487239	.5408778	.0071942
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA NACIONAL FRANCISCO VALERA"	"210517007"	831	780	17	3404	1	7	0	.4785546	.5214454	.5104423	1628	2278	.3256365	.6743635	.6109325	.4906453	.0015106
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA NACIONAL LUIS ANGEL GARCIA"	"210517010"	312	228	9	1102	0	3	0	.4981851	.5018148	.568306	549	745	.2801932	.7198068	.5348189	.4226933	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA VECINAL III"	"210517011"	873	625	14	2877	0	5	0	.5255474	.4744526	.577381	1512	2015	.2947147	.7052853	.5208545	.4342777	.0111359
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA LUIS ANGEL GARCIA"	"210517012"	140	84	2	494	0	1	0	.4574899	.5425102	.619469	226	344	.2649573	.7350427	.5457227	.5062112	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"PRE-ESCOLAR ESTADAL TILINGO TILINGO"	"210517013"	238	283	9	957	0	4	0	.553814	.446186	.4490566	530	724	.1946607	.8053393	.6201117	.6017094	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA DOCTOR LUIS HOMEZ"	"210517014"	596	220	3	1755	1	1	0	.4672365	.5327635	.7277167	819	1146	.3443936	.6556064	.5031056	.4197901	0
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA NACIONAL JOSE ANTONIO RINCON"	"210517015"	249	171	4	974	0	2	0	.4353183	.5646818	.5872642	424	622	.3452632	.6547369	.5380794	.4522388	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA NACIONAL RAFAEL URDANETA"	"210517018"	627	136	3	1458	1	2	0	.5260631	.4739369	.8185378	766	966	.327298	.672702	.3375262	.2063629	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA NACIONAL SAN ANTONIO"	"210517019"	573	197	4	1587	2	2	0	.4889729	.5110271	.7403101	774	1051	.3305733	.6694267	.4071146	.3312556	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA ZULIANA DE AVANZADA LOS PROCERES"	"210517020"	498	243	5	1340	0	0	0	.5567164	.4432836	.6675603	746	985	.2346542	.7653458	.5099477	.3157432	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA ARQUIDEOSESANA BICENTENARIO NATALICIO DEL LIBERTADOR"	"210517022"	369	354	4	1590	0	3	0	.4572327	.5427673	.5075653	727	1026	.3341986	.6658014	.6359077	.5130581	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA SAN JOSE DE LA MONTAÃA"	"210517023"	222	124	2	586	0	2	0	.5938566	.4061434	.637931	348	409	.272242	.727758	.4094293	.3370288	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BOLIVARIANA APOLINAR GONZALEZ"	"210517025"	369	167	7	1150	0	5	0	.4721739	.5278261	.679558	543	788	.3001776	.6998224	.4332893	.3652618	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA ESTADAL IGNACIO HUARTE"	"210517026"	343	94	8	752	0	6	0	.5917553	.4082447	.7707865	445	559	.2192737	.7807263	.3692022	.3190476	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA ESTADAL HIJOS DE BOLIVAR"	"210517027"	261	93	3	686	0	2	0	.5204082	.4795918	.7310925	357	473	.2643857	.7356143	.4329004	.3021077	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA ESTADAL TEPICHI TALACHI"	"210517028"	325	188	5	1040	1	3	0	.4990385	.5009615	.6274132	518	682	.3220676	.6779324	.4081942	.2954248	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA NACIONAL MERY SANCHEZ DE UGAS"	"210517029"	282	61	0	628	0	0	0	.5461783	.4538217	.8221574	343	370	.3531469	.6468531	.4038997	.3141487	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"SANTA INES"	"210517034"	178	15	0	265	0	0	0	.7283019	.2716981	.9222798	193	188	.256917	.743083	.2826087		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"EL SAMIDE 2"	"210517035"	285	23	0	409	0	0	0	.7530562	.2469438	.9253247	308	262	.1838006	.8161994	.2588235		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ANCON ALTO"	"210517037"	196	27	2	348	1	2	0	.6494253	.3505747	.8711111	225	282	.1802326	.8197675	.2451362		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"CASIANO III"	"210517038"	236	37	6	405	0	0	0	.6888889	.3111111	.8458781	279	323	.156658	.8433421	.3546326		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"TORITO FERNANDEZ"	"210517041"	215	13	0	329	0	0	0	.6930091	.3069909	.9429824	228	227	.2433333	.7566667	.1569507		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"ESCUELA BASICA ESTADAL MAESTRO QUINTIN FLORES"	"210517043"	102	46	0	213	0	0	0	.6948357	.3051643	.6891892	148	161	.1909548	.8090452	.4313726		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. ANTONIO BORJAS ROMERO"	"UNIDAD EDUCATIVA ESTADAL ANTONIO JUAQUIN LOPEZ EPIEYUU"	"210517044"	105	68	0	285	0	0	0	.6070175	.3929825	.6069364	173	199	.240458	.759542	.4631579		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA SILVESTRE  SANCHEZ"	"210518001"	1265	535	15	3615	0	10	0	.5020747	.4979253	.6969697	1815	2183	.3859353	.6140647	.4353549	.3311235	.004065
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"ESCUELA BOLIVARIANA OCTAVIO HERNANDEZ"	"210518002"	1063	649	22	3816	3	13	0	.4551887	.5448113	.6130335	1734	2183	.406148	.593852	.5137702	.399089	.0022272
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA NACIONAL FE Y  ALEGRIA ABRAHAN REYES"	"210518003"	544	487	9	2122	0	3	0	.4901037	.5098963	.523077	1040	1349	.3545454	.6454545	.5652516	.4437215	.0028653
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIVERSIDAD BOLIVARIANA DE VENEZUELA"	"210518004"	324	110	4	1256	0	2	0	.3487261	.6512738	.739726	438	589	.5276664	.4723336	.4581881	.3076152	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA VILLAPOL MORALES"	"210518005"	430	176	3	1095	0	1	0	.5561644	.4438356	.7060755	609	773	.2346535	.7653465	.3391655	.2506053	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA NACIONAL CREACION GENERAL RAFAEL URDANETA"	"210518006"	311	170	3	1033	0	2	0	.4685382	.5314618	.642562	484	608	.4056696	.5943304	.4914089	.3574193	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"ESCUELA BOLIVARIANA ARCA DE NOE"	"210518007"	602	156	5	1654	0	2	0	.4613059	.5386941	.7889909	763	964	.3768584	.6231415	.3558414	.296837	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA ARQUIDEOSESANA MADRE CANDELARIA"	"210518008"	295	141	4	885	0	3	0	.4971751	.5028249	.6704546	440	591	.3199079	.6800921	.4982759	.3814867	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"UNIDAD EDUCATIVA PRIVADA AMBROSIO PLAZA"	"210518009"	279	104	1	616	0	0	0	.6233766	.3766234	.7265625	384	475	.2351047	.7648953	.3943355	.3498871	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"CENTRO DE EDUCACION INICIAL SIMONCITO DON RAMON JOSE VELASQUEZ ORDONEZ"	"210518010"	459	245	6	1296	0	1	0	.5478395	.4521605	.6464789	710	1000	.2205768	.7794232	.5109034	.3659066	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"CENTRO DE EDUCACION INICIAL PREBISTERO ANGEL RIOS  CARVAJAL                                                      CARVAJAL"	"210518012"	210	33	0	369	0	0	0	.6585366	.3414634	.8641976	243	282	.1778426	.8221574	.2059925	.1529851	
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"LOS HIJOS DE NOHELI"	"210518013"	170	31	5	317	0	2	0	.6498423	.3501577	.8252427	206	251	.1980831	.801917	.2362869		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"ARCA DE NOE"	"210518014"	163	23	1	301	0	0	0	.6212624	.3787376	.8716577	187	241	.2072368	.7927632	.239819		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"HIJOS DE BOLIVAR"	"210518015"	313	53	1	541	1	0	0	.6802218	.3197782	.852861	367	300	.2405063	.7594936	.3113553		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"LAS TRES S"	"210518016"	171	28	3	289	0	1	0	.6989619	.3010381	.8465347	202	240	.1637631	.836237	.3189655		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"SAN SEBASTIAN"	"210518017"	199	23	3	340	1	0	0	.6647059	.3352941	.8844444	225	283	.1501502	.8498498	.1753731		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"JAGUEY SABANA Y CHAPARRAL"	"210518018"	222	17	2	327	0	2	0	.737003	.262997	.9211618	241	264	.1592357	.8407643	.1767068		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"LA FLOR DEL CURARIRE"	"210518019"	153	40	0	281	0	0	0	.6868327	.3131673	.7927461	193	232	.177305	.822695	.2589286		
"EDO. ZULIA"	"MP. MARACAIBO"	"PQ. SAN ISIDRO"	"MAISANTA"	"210518020"	248	46	3	459	0	0	0	.6470588	.3529412	.8350168	297	371	.1952278	.8047723	.2982955		
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"ESCUELA BASICA ESTADAL BOCA  DEL PALMAR"	"210601001"	349	84	6	629	1	2	0	.699523	.300477	.7949886	439	444	.296355	.703645	.3349057	.1982301	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA NACIONAL LISANDRO FARIA"	"210601002"	874	633	12	2028	0	5	0	.7490138	.2509862	.5753785	1519	1634	.1688708	.8311292	.5794807	.4884591	.0106762
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA ESTADAL JAJATAL"	"210601003"	241	78	1	434	0	1	0	.7373272	.2626728	.753125	320	322	.2278177	.7721822	.4267516	.2592593	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"ESCUELA  BASICA ESTADAL MAESTRO ALEJANDRO INCIARTE"	"210601004"	120	44	1	221	0	0	0	.7466063	.2533937	.7272727	165	161	.2511628	.7488372	.3375	.2484472	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA MAESTRO MANUEL CUEVA SIBADA"	"210601005"	176	57	1	300	0	1	0	.78	.22	.7521368	234	235	.2192691	.7807309	.44	.2745098	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA CONCENTRADA NACIONAL COOPERATIVA MAUROA  UNIDAD EDUCATIVA NACIONAL EVARISTO RAFAEL CHIRINOS"	"210601006"	226	43	3	409	0	3	0	.6650367	.3349633	.8308824	272	300	.2248062	.7751938	.1805556	.2409241	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA NACIONAL EULALIA SOTO"	"210601007"	211	21	2	262	0	1	0	.8931298	.1068702	.9017094	234	227	.0883534	.9116466	.2376682	.1363636	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. FARIA"	"UNIDAD EDUCATIVA NACIONAL SENORA ISABEL MARIA POLANCO"	"210601008"	171	25	0	215	0	0	0	.9116279	.0883721	.872449	196	197	.0436893	.9563107	.1443299		
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIDAD EDUCATIVA SEÃOR PILAR PEROZO"	"210602001"	281	117	4	533	0	1	0	.7542214	.2457786	.6990049	402	418	.2038095	.7961905	.502451	.3550725	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"ESCUELA BASICA MIRANDA"	"210602002"	1124	553	22	2482	2	6	0	.6853344	.3146656	.6615656	1699	1901	.2209016	.7790984	.5208791	.4706458	.00271
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIDAD EDUCATIVA SAN JOAQUIN DE LA VEGA"	"210602003"	283	210	3	756	0	1	0	.6560847	.3439153	.5705645	496	648	.136	.864	.5295056	.4903226	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIDAD EDUCATIVA ESTADAL QUIROZ"	"210602004"	186	98	1	447	0	1	0	.6375839	.3624161	.6526316	285	314	.2911964	.7088037	.4437299	.2727273	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIDAD EDUCATIVA ESTADAL RAFAEL MILLANO"	"210602006"	215	109	2	564	0	2	0	.5780142	.4219858	.6595092	326	376	.3403509	.6596491	.506812	.3823529	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"COMPLEJO EDUCATIVO NACIONAL LICENCIADA LUISA PEREIRA"	"210602007"	339	167	4	803	0	3	0	.6351183	.3648817	.6647059	510	537	.3262233	.6737766	.5072464	.4462963	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIIDAD EDUCATIVA BOLIVARIANA SAN ANTONIO"	"210602008"	284	78	3	542	0	1	0	.6734318	.3265682	.7780822	365	426	.1428571	.8571429	.3452381	.3059702	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"ESCUELA BOLIVARIANA LUIS MARIA MORENO CARABALLO"	"210602009"	102	26	0	153	0	0	0	.8366013	.1633987	.796875	128	126	.106383	.893617	.3793103	.3137255	
"EDO. ZULIA"	"MP. MIRANDA"	"PQ. SAN ANTONIO"	"UNIDAD EDUCATIVA ESTADAL LAS CORIANAS"	"210602010"	70	60	3	173	0	3	0	.7687861	.2312139	.5263158	133	142	.1288344	.8711656	.615942	.5111111	
